None,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
1471,AAPL,1986-10-09,32.75,33.25,32.63,33.0,348000.0,0.0,1.0,0.48151717374177,0.48886858097447,0.47975283600592,0.48519287735812,19488000.0
1472,AAPL,1986-10-10,32.88,33.38,32.38,33.25,261300.0,0.0,1.0,0.48342853962227,0.49077994685497,0.47607713238958,0.48886858097447,14632800.0
1473,AAPL,1986-10-13,33.13,34.63,33.0,34.63,445000.0,0.0,1.0,0.48710424323862,0.50915846493672,0.48519287735812,0.50915846493672,24920000.0
1474,AAPL,1986-10-14,34.63,35.25,33.75,34.0,889900.0,0.0,1.0,0.50915846493672,0.51827420990527,0.49621998820717,0.49989569182352,49834400.0
1475,AAPL,1986-10-15,33.5,33.5,32.75,33.38,917000.0,0.0,1.0,0.49254428459082,0.49254428459082,0.48151717374177,0.49077994685497,51352000.0
1476,AAPL,1986-10-16,33.38,33.88,33.25,33.63,606100.0,0.0,1.0,0.49077994685497,0.49813135408767,0.48886858097447,0.49445565047132,33941600.0
1477,AAPL,1986-10-17,33.75,34.0,33.38,33.63,678000.0,0.0,1.0,0.49621998820717,0.49989569182352,0.49077994685497,0.49445565047132,37968000.0
1478,AAPL,1986-10-20,33.5,33.63,32.88,32.88,665100.0,0.0,1.0,0.49254428459082,0.49445565047132,0.48342853962227,0.48342853962227,37245600.0
1479,AAPL,1986-10-21,33.0,33.0,32.63,32.75,507700.0,0.0,1.0,0.48519287735812,0.48519287735812,0.47975283600592,0.48151717374177,28431200.0
1480,AAPL,1986-10-22,32.75,32.88,32.25,32.5,421800.0,0.0,1.0,0.48151717374177,0.48342853962227,0.47416576650907,0.47784147012542,23620800.0
1481,AAPL,1986-10-23,32.5,33.13,32.5,33.13,549700.0,0.0,1.0,0.47784147012542,0.48710424323862,0.47784147012542,0.48710424323862,30783200.0
1482,AAPL,1986-10-24,33.13,33.25,32.75,33.0,336300.0,0.0,1.0,0.48710424323862,0.48886858097447,0.48151717374177,0.48519287735812,18832800.0
1483,AAPL,1986-10-27,33.5,34.0,33.25,34.0,675000.0,0.0,1.0,0.49254428459082,0.49989569182352,0.48886858097447,0.49989569182352,37800000.0
1484,AAPL,1986-10-28,34.0,34.13,33.0,33.38,635000.0,0.0,1.0,0.49989569182352,0.50180705770402,0.48519287735812,0.49077994685497,35560000.0
1485,AAPL,1986-10-29,33.5,33.5,33.13,33.38,381400.0,0.0,1.0,0.49254428459082,0.49254428459082,0.48710424323862,0.49077994685497,21358400.0
1486,AAPL,1986-10-30,33.5,34.75,33.38,34.25,1310000.0,0.0,1.0,0.49254428459082,0.51092280267257,0.49077994685497,0.50357139543987,73360000.0
1487,AAPL,1986-10-31,34.25,34.88,34.25,34.63,541500.0,0.0,1.0,0.50357139543987,0.51283416855307,0.50357139543987,0.50915846493672,30324000.0
1488,AAPL,1986-11-03,34.75,35.13,34.63,35.0,677800.0,0.0,1.0,0.51092280267257,0.51650987216942,0.50915846493672,0.51459850628892,37956800.0
1489,AAPL,1986-11-04,34.88,35.88,33.88,35.75,1100000.0,0.0,1.0,0.51283416855307,0.52753698301847,0.49813135408767,0.52562561713797,61600000.0
1490,AAPL,1986-11-05,35.75,37.13,35.5,37.0,2790000.0,0.0,1.0,0.52562561713797,0.54591550110021,0.52194991352162,0.54400413521971,156240000.0
1491,AAPL,1986-11-06,36.63,36.88,35.75,36.13,1480000.0,0.0,1.0,0.53856409386752,0.54223979748386,0.52562561713797,0.53121268663482,82880000.0
1492,AAPL,1986-11-07,36.0,36.13,34.88,35.75,639100.0,0.0,1.0,0.52930132075432,0.53121268663482,0.51283416855307,0.52562561713797,35789600.0
1493,AAPL,1986-11-10,35.88,35.88,35.13,35.38,472700.0,0.0,1.0,0.52753698301847,0.52753698301847,0.51650987216942,0.52018557578577,26471200.0
1494,AAPL,1986-11-11,35.5,35.75,35.25,35.5,224000.0,0.0,1.0,0.52194991352162,0.52562561713797,0.51827420990527,0.52194991352162,12544000.0
1495,AAPL,1986-11-12,35.75,36.63,35.63,36.63,584800.0,0.0,1.0,0.52562561713797,0.53856409386752,0.52386127940212,0.53856409386752,32748800.0
1496,AAPL,1986-11-13,36.5,36.5,35.5,35.5,613900.0,0.0,1.0,0.53665272798701,0.53665272798701,0.52194991352162,0.52194991352162,34378400.0
1497,AAPL,1986-11-14,35.5,35.5,34.88,35.25,603200.0,0.0,1.0,0.52194991352162,0.52194991352162,0.51283416855307,0.51827420990527,33779200.0
1498,AAPL,1986-11-17,35.25,37.0,35.0,36.38,632500.0,0.0,1.0,0.51827420990527,0.54400413521971,0.51459850628892,0.53488839025117,35420000.0
1499,AAPL,1986-11-18,36.38,36.75,35.13,35.38,759200.0,0.0,1.0,0.53488839025117,0.54032843160336,0.51650987216942,0.52018557578577,42515200.0
1500,AAPL,1986-11-19,35.13,35.25,34.5,35.0,1350000.0,0.0,1.0,0.51650987216942,0.51827420990527,0.50724709905622,0.51459850628892,75600000.0
1501,AAPL,1986-11-20,34.88,35.38,34.88,35.25,1320000.0,0.0,1.0,0.51283416855307,0.52018557578577,0.51283416855307,0.51827420990527,73920000.0
1502,AAPL,1986-11-21,35.25,36.25,35.13,36.0,1280000.0,0.0,1.0,0.51827420990527,0.53297702437066,0.51650987216942,0.52930132075432,71680000.0
1503,AAPL,1986-11-24,36.25,38.13,36.0,38.0,1680000.0,0.0,1.0,0.53297702437066,0.56061831556561,0.52930132075432,0.55870694968511,94080000.0
1504,AAPL,1986-11-25,38.0,40.38,38.0,40.25,3790000.0,0.0,1.0,0.55870694968511,0.59369964811276,0.55870694968511,0.59178828223225,212240000.0
1505,AAPL,1986-11-26,40.13,41.25,40.0,40.5,2260000.0,0.0,1.0,0.59002394449641,0.60649109669765,0.58811257861591,0.5954639858486,126560000.0
1506,AAPL,1986-11-28,40.5,40.63,39.63,40.0,984600.0,0.0,1.0,0.5954639858486,0.59737535172911,0.58267253726371,0.58811257861591,55137600.0
1507,AAPL,1986-12-01,40.0,40.13,39.13,40.13,1550000.0,0.0,1.0,0.58811257861591,0.59002394449641,0.57532113003101,0.59002394449641,86800000.0
1508,AAPL,1986-12-02,40.5,41.75,40.0,41.5,1650000.0,0.0,1.0,0.5954639858486,0.61384250393035,0.58811257861591,0.610166800314,92400000.0
1509,AAPL,1986-12-03,41.63,43.0,41.5,42.75,1500000.0,0.0,1.0,0.6120781661945,0.6322210220121,0.610166800314,0.62854531839575,84000000.0
1510,AAPL,1986-12-04,42.63,42.75,42.0,42.5,1200000.0,0.0,1.0,0.6267809806599,0.62854531839575,0.6175182075467,0.6248696147794,67200000.0
1511,AAPL,1986-12-05,42.63,43.75,42.5,43.75,1170000.0,0.0,1.0,0.6267809806599,0.64324813286115,0.6248696147794,0.64324813286115,65520000.0
1512,AAPL,1986-12-08,43.63,43.88,42.38,42.5,1550000.0,0.0,1.0,0.6414837951253,0.64515949874165,0.62310527704355,0.6248696147794,86800000.0
1513,AAPL,1986-12-09,42.38,42.63,41.13,42.38,1350000.0,0.0,1.0,0.62310527704355,0.6267809806599,0.6047267589618,0.62310527704355,75600000.0
1514,AAPL,1986-12-10,42.38,43.75,42.0,43.5,1090000.0,0.0,1.0,0.62310527704355,0.64324813286115,0.6175182075467,0.6395724292448,61040000.0
1515,AAPL,1986-12-11,43.63,43.88,42.63,42.88,1010000.0,0.0,1.0,0.6414837951253,0.64515949874165,0.6267809806599,0.63045668427625,56560000.0
1516,AAPL,1986-12-12,42.88,43.0,41.25,41.25,804100.0,0.0,1.0,0.63045668427625,0.6322210220121,0.60649109669765,0.60649109669765,45029600.0
1517,AAPL,1986-12-15,41.0,41.75,40.38,41.75,933300.0,0.0,1.0,0.6028153930813,0.61384250393035,0.59369964811276,0.61384250393035,52264800.0
1518,AAPL,1986-12-16,41.63,42.5,41.63,42.5,678300.0,0.0,1.0,0.6120781661945,0.6248696147794,0.6120781661945,0.6248696147794,37984800.0
1519,AAPL,1986-12-17,42.38,42.5,40.88,41.25,674600.0,0.0,1.0,0.62310527704355,0.6248696147794,0.60105105534546,0.60649109669765,37777600.0
1520,AAPL,1986-12-18,41.13,41.88,40.75,41.38,781500.0,0.0,1.0,0.6047267589618,0.61575386981085,0.59913968946495,0.60840246257815,43764000.0
1521,AAPL,1986-12-19,41.38,42.5,41.38,42.13,888800.0,0.0,1.0,0.60840246257815,0.6248696147794,0.60840246257815,0.6194295734272,49772800.0
1522,AAPL,1986-12-22,42.0,42.5,41.75,42.13,733800.0,0.0,1.0,0.6175182075467,0.6248696147794,0.61384250393035,0.6194295734272,41092800.0
1523,AAPL,1986-12-23,42.25,42.38,41.88,42.13,1090000.0,0.0,1.0,0.62119391116305,0.62310527704355,0.61575386981085,0.6194295734272,61040000.0
1524,AAPL,1986-12-24,42.0,42.13,41.63,41.88,427500.0,0.0,1.0,0.6175182075467,0.6194295734272,0.6120781661945,0.61575386981085,23940000.0
1525,AAPL,1986-12-26,41.88,41.88,41.0,41.0,401200.0,0.0,1.0,0.61575386981085,0.61575386981085,0.6028153930813,0.6028153930813,22467200.0
1526,AAPL,1986-12-29,41.0,41.13,40.25,40.5,525200.0,0.0,1.0,0.6028153930813,0.6047267589618,0.59178828223225,0.5954639858486,29411200.0
1527,AAPL,1986-12-30,40.5,41.5,40.38,41.0,661400.0,0.0,1.0,0.5954639858486,0.610166800314,0.59369964811276,0.6028153930813,37038400.0
1528,AAPL,1986-12-31,41.0,41.38,40.38,40.5,591800.0,0.0,1.0,0.6028153930813,0.60840246257815,0.59369964811276,0.5954639858486,33140800.0
1529,AAPL,1987-01-02,40.38,41.13,40.13,40.88,539600.0,0.0,1.0,0.59369964811276,0.6047267589618,0.59002394449641,0.60105105534546,30217600.0
1530,AAPL,1987-01-05,41.25,43.25,41.0,43.0,1070000.0,0.0,1.0,0.60649109669765,0.63589672562845,0.6028153930813,0.6322210220121,59920000.0
1531,AAPL,1987-01-06,43.13,44.0,42.63,43.75,1450000.0,0.0,1.0,0.6341323878926,0.6469238364775,0.6267809806599,0.64324813286115,81200000.0
1532,AAPL,1987-01-07,43.88,44.88,43.63,44.75,1940000.0,0.0,1.0,0.64515949874165,0.65986231320705,0.6414837951253,0.65795094732654,108640000.0
1533,AAPL,1987-01-08,44.75,45.13,44.5,44.75,1300000.0,0.0,1.0,0.65795094732654,0.6635380168234,0.65427524371019,0.65795094732654,72800000.0
1534,AAPL,1987-01-09,44.75,45.75,44.38,45.38,1070000.0,0.0,1.0,0.65795094732654,0.67265376179194,0.65251090597435,0.66721372043974,59920000.0
1535,AAPL,1987-01-12,45.5,45.75,44.75,45.5,1040000.0,0.0,1.0,0.66897805817559,0.67265376179194,0.65795094732654,0.66897805817559,58240000.0
1536,AAPL,1987-01-13,45.13,45.38,44.63,44.63,945200.0,0.0,1.0,0.6635380168234,0.66721372043974,0.6561866095907,0.6561866095907,52931200.0
1537,AAPL,1987-01-14,44.63,48.25,44.5,48.13,2250000.0,0.0,1.0,0.6561866095907,0.70941079795544,0.65427524371019,0.70764646021959,126000000.0
1538,AAPL,1987-01-15,48.25,51.38,48.0,49.88,2440000.0,0.0,1.0,0.70941079795544,0.75543060723213,0.70573509433909,0.73337638553403,136640000.0
1539,AAPL,1987-01-16,50.0,50.0,47.75,48.75,1820000.0,0.0,1.0,0.73514072326988,0.73514072326988,0.70205939072274,0.71676220518813,101920000.0
1540,AAPL,1987-01-19,48.75,53.13,47.88,53.13,1620000.0,0.0,1.0,0.71676220518813,0.78116053254658,0.70397075660324,0.78116053254658,90720000.0
1541,AAPL,1987-01-20,55.0,55.75,51.5,51.63,3460000.0,0.0,1.0,0.80865479559687,0.81968190644592,0.75719494496798,0.75910631084848,193760000.0
1542,AAPL,1987-01-21,50.88,51.13,49.0,49.0,2380000.0,0.0,1.0,0.74807919999943,0.75175490361578,0.72043790880448,0.72043790880448,133280000.0
1543,AAPL,1987-01-22,48.88,52.63,48.5,52.5,2110000.0,0.0,1.0,0.71867357106864,0.77380912531388,0.71308650157179,0.77189775943338,118160000.0
1544,AAPL,1987-01-23,52.5,53.0,50.25,50.25,2050000.0,0.0,1.0,0.77189775943338,0.77924916666607,0.73881642688623,0.73881642688623,114800000.0
1545,AAPL,1987-01-26,50.0,50.5,49.5,49.75,1570000.0,0.0,1.0,0.73514072326988,0.74249213050258,0.72778931603718,0.73146501965353,87920000.0
1546,AAPL,1987-01-27,50.0,53.13,49.88,52.75,1690000.0,0.0,1.0,0.73514072326988,0.78116053254658,0.73337638553403,0.77557346304973,94640000.0
1547,AAPL,1987-01-28,53.0,55.75,52.13,55.38,1850000.0,0.0,1.0,0.77924916666607,0.81968190644592,0.76645771808118,0.81424186509372,103600000.0
1548,AAPL,1987-01-29,55.88,57.25,53.38,54.13,2490000.0,0.0,1.0,0.82159327232642,0.84173612814401,0.78483623616293,0.79586334701197,139440000.0
1549,AAPL,1987-01-30,54.0,55.88,52.63,55.5,1830000.0,0.0,1.0,0.79395198113147,0.82159327232642,0.77380912531388,0.81600620282957,102480000.0
1550,AAPL,1987-02-02,55.5,56.0,54.25,55.88,1100000.0,0.0,1.0,0.81600620282957,0.82335761006227,0.79762768474782,0.82159327232642,61600000.0
1551,AAPL,1987-02-03,56.0,56.13,54.75,55.5,797400.0,0.0,1.0,0.82335761006227,0.82526897594277,0.80497909198052,0.81600620282957,44654400.0
1552,AAPL,1987-02-04,55.5,55.5,54.38,55.0,972500.0,0.0,1.0,0.81600620282957,0.81600620282957,0.79953905062832,0.80865479559687,54460000.0
1553,AAPL,1987-02-05,55.0,55.13,53.13,53.88,1520000.0,0.0,1.0,0.80865479559687,0.81056616147737,0.78116053254658,0.79218764339562,85120000.0
1554,AAPL,1987-02-06,54.0,54.0,52.88,54.0,1310000.0,0.0,1.0,0.79395198113147,0.79395198113147,0.77748482893023,0.79395198113147,73360000.0
1555,AAPL,1987-02-09,52.88,53.38,52.25,52.63,700900.0,0.0,1.0,0.77748482893023,0.78483623616293,0.76822205581703,0.77380912531388,39250400.0
1556,AAPL,1987-02-10,52.5,52.75,51.63,52.75,744600.0,0.0,1.0,0.77189775943338,0.77557346304973,0.75910631084848,0.77557346304973,41697600.0
1557,AAPL,1987-02-11,53.0,56.75,52.75,56.5,1530000.0,0.0,1.0,0.77924916666607,0.83438472091132,0.77557346304973,0.83070901729497,85680000.0
1558,AAPL,1987-02-12,57.0,59.88,57.0,58.63,3170000.0,0.0,1.0,0.83806042452767,0.88040453018801,0.83806042452767,0.86202601210626,177520000.0
1559,AAPL,1987-02-13,58.63,62.5,58.0,62.13,2280000.0,0.0,1.0,0.86202601210626,0.91892590408735,0.85276323899306,0.91348586273516,127680000.0
1560,AAPL,1987-02-17,62.13,66.5,61.88,66.37,1830000.0,0.0,1.0,0.91348586273516,0.97773716194894,0.90981015911881,0.97582579606844,102480000.0
1561,AAPL,1987-02-18,66.62,67.37,63.38,63.5,2100000.0,0.0,1.0,0.97950149968479,0.99052861053384,0.9318643808169,0.93362871855275,117600000.0
1562,AAPL,1987-02-19,63.5,63.5,61.75,62.38,1400000.0,0.0,1.0,0.93362871855275,0.93362871855275,0.9078987932383,0.9171615663515,78400000.0
1563,AAPL,1987-02-20,62.38,62.5,60.63,61.25,851100.0,0.0,1.0,0.9171615663515,0.91892590408735,0.89143164103706,0.90054738600561,47661600.0
1564,AAPL,1987-02-23,60.88,64.25,59.63,63.13,1570000.0,0.0,1.0,0.89510734465341,0.9446558294018,0.87672882657166,0.92818867720055,87920000.0
1565,AAPL,1987-02-24,63.25,66.0,63.13,65.5,1590000.0,0.0,1.0,0.9299530149364,0.97038575471624,0.92818867720055,0.96303434748355,89040000.0
1566,AAPL,1987-02-25,65.5,69.5,64.62,69.12,2030000.0,0.0,1.0,0.96303434748355,1.0218456053451,0.950095870754,1.0162585358483,113680000.0
1567,AAPL,1987-02-26,69.5,71.37,68.0,69.12,2230000.0,0.0,1.0,1.0218456053451,1.0493398683954,0.99979138364704,1.0162585358483,124880000.0
1568,AAPL,1987-02-27,69.12,71.0,67.75,70.0,1810000.0,0.0,1.0,1.0162585358483,1.0438998270432,0.99611568003069,1.0291970125778,101360000.0
1569,AAPL,1987-03-02,70.25,70.5,67.0,67.5,1770000.0,0.0,1.0,1.0328727161942,1.0365484198105,0.98508856918164,0.99243997641434,99120000.0
1570,AAPL,1987-03-03,67.5,68.12,64.75,65.0,1950000.0,0.0,1.0,0.99243997641434,1.0015557213829,0.9520072366345,0.95568294025085,109200000.0
1571,AAPL,1987-03-04,65.75,68.25,65.37,67.62,2000000.0,0.0,1.0,0.96671005109989,1.0034670872634,0.96112298160304,0.99420431415019,112000000.0
1572,AAPL,1987-03-05,67.5,69.0,67.25,68.5,1510000.0,0.0,1.0,0.99243997641434,1.0144941981124,0.98876427279799,1.0071427908797,84560000.0
1573,AAPL,1987-03-06,67.25,68.37,66.75,67.25,787400.0,0.0,1.0,0.98876427279799,1.0052314249992,0.98141286556529,0.98876427279799,44094400.0
1574,AAPL,1987-03-09,66.5,66.75,64.5,64.62,1140000.0,0.0,1.0,0.97773716194894,0.98141286556529,0.94833153301815,0.950095870754,63840000.0
1575,AAPL,1987-03-10,64.5,66.87,64.5,66.75,1090000.0,0.0,1.0,0.94833153301815,0.98317720330114,0.94833153301815,0.98141286556529,61040000.0
1576,AAPL,1987-03-11,67.25,68.0,66.25,66.25,975300.0,0.0,1.0,0.98876427279799,0.99979138364704,0.97406145833259,0.97406145833259,54616800.0
1577,AAPL,1987-03-12,66.0,66.25,63.63,65.25,1350000.0,0.0,1.0,0.97038575471624,0.97406145833259,0.93554008443325,0.9593586438672,75600000.0
1578,AAPL,1987-03-13,65.25,66.0,63.5,63.5,882200.0,0.0,1.0,0.9593586438672,0.97038575471624,0.93362871855275,0.93362871855275,49403200.0
1579,AAPL,1987-03-16,63.5,65.25,62.5,65.25,1100000.0,0.0,1.0,0.93362871855275,0.9593586438672,0.91892590408735,0.9593586438672,61600000.0
1580,AAPL,1987-03-17,65.5,68.0,65.0,67.0,1090000.0,0.0,1.0,0.96303434748355,0.99979138364704,0.95568294025085,0.98508856918164,61040000.0
1581,AAPL,1987-03-18,67.25,67.5,64.75,66.0,1350000.0,0.0,1.0,0.98876427279799,0.99243997641434,0.9520072366345,0.97038575471624,75600000.0
1582,AAPL,1987-03-19,65.75,68.5,65.5,68.37,922900.0,0.0,1.0,0.96671005109989,1.0071427908797,0.96303434748355,1.0052314249992,51682400.0
1583,AAPL,1987-03-20,68.25,69.75,68.25,68.25,1550000.0,0.0,1.0,1.0034670872634,1.0255213089615,1.0034670872634,1.0034670872634,86800000.0
1584,AAPL,1987-03-23,68.0,68.25,66.25,67.5,1100000.0,0.0,1.0,0.99979138364704,1.0034670872634,0.97406145833259,0.99243997641434,61600000.0
1585,AAPL,1987-03-24,67.75,68.5,66.25,66.25,1200000.0,0.0,1.0,0.99611568003069,1.0071427908797,0.97406145833259,0.97406145833259,67200000.0
1586,AAPL,1987-03-25,66.5,67.0,65.25,66.75,1220000.0,0.0,1.0,0.97773716194894,0.98508856918164,0.9593586438672,0.98141286556529,68320000.0
1587,AAPL,1987-03-26,66.75,67.75,66.5,67.25,638500.0,0.0,1.0,0.98141286556529,0.99611568003069,0.97773716194894,0.98876427279799,35756000.0
1588,AAPL,1987-03-27,67.25,67.5,64.75,65.0,597800.0,0.0,1.0,0.98876427279799,0.99243997641434,0.9520072366345,0.95568294025085,33476800.0
1589,AAPL,1987-03-30,63.5,64.25,62.25,62.5,1160000.0,0.0,1.0,0.93362871855275,0.9446558294018,0.915250200471,0.91892590408735,64960000.0
1590,AAPL,1987-03-31,62.25,64.75,62.25,64.5,1220000.0,0.0,1.0,0.915250200471,0.9520072366345,0.915250200471,0.94833153301815,68320000.0
1591,AAPL,1987-04-01,63.0,67.0,62.38,66.75,972600.0,0.0,1.0,0.92627731132005,0.98508856918164,0.9171615663515,0.98141286556529,54465600.0
1592,AAPL,1987-04-02,68.25,71.75,67.0,71.75,3470000.0,0.0,1.0,1.0034670872634,1.0549269378923,0.98508856918164,1.0549269378923,194320000.0
1593,AAPL,1987-04-03,71.5,71.87,70.25,71.75,2410000.0,0.0,1.0,1.0512512342759,1.0566912756281,1.0328727161942,1.0549269378923,134960000.0
1594,AAPL,1987-04-06,71.5,72.75,69.25,70.0,1290000.0,0.0,1.0,1.0512512342759,1.0696297523577,1.0181699017288,1.0291970125778,72240000.0
1595,AAPL,1987-04-07,69.75,70.25,67.75,67.75,1160000.0,0.0,1.0,1.0255213089615,1.0328727161942,0.99611568003069,0.99611568003069,64960000.0
1596,AAPL,1987-04-08,67.75,70.25,67.5,69.0,1030000.0,0.0,1.0,0.99611568003069,1.0328727161942,0.99243997641434,1.0144941981124,57680000.0
1597,AAPL,1987-04-09,68.75,71.5,67.75,71.0,1060000.0,0.0,1.0,1.0108184944961,1.0512512342759,0.99611568003069,1.0438998270432,59360000.0
1598,AAPL,1987-04-10,71.25,71.5,69.75,70.25,972500.0,0.0,1.0,1.0475755306596,1.0512512342759,1.0255213089615,1.0328727161942,54460000.0
1599,AAPL,1987-04-13,70.0,70.25,67.5,67.5,634900.0,0.0,1.0,1.0291970125778,1.0328727161942,0.99243997641434,0.99243997641434,35554400.0
1600,AAPL,1987-04-14,66.75,69.75,66.5,68.0,1820000.0,0.0,1.0,0.98141286556529,1.0255213089615,0.97773716194894,0.99979138364704,101920000.0
1601,AAPL,1987-04-15,69.5,71.0,68.75,71.0,1560000.0,0.0,1.0,1.0218456053451,1.0438998270432,1.0108184944961,1.0438998270432,87360000.0
1602,AAPL,1987-04-16,71.25,73.25,71.0,71.5,1550000.0,0.0,1.0,1.0475755306596,1.0769811595904,1.0438998270432,1.0512512342759,86800000.0
1603,AAPL,1987-04-20,71.5,72.75,70.75,71.12,665900.0,0.0,1.0,1.0512512342759,1.0696297523577,1.0402241234269,1.0456641647791,37290400.0
1604,AAPL,1987-04-21,70.25,75.0,69.5,74.75,1930000.0,0.0,1.0,1.0328727161942,1.1027110849048,1.0218456053451,1.0990353812885,108080000.0
1605,AAPL,1987-04-22,76.62,77.0,74.0,74.25,1800000.0,0.0,1.0,1.1265296443388,1.1321167138356,1.0880082704394,1.0916839740558,100800000.0
1606,AAPL,1987-04-23,74.25,77.25,74.25,76.0,1360000.0,0.0,1.0,1.0916839740558,1.135792417452,1.0916839740558,1.1174138993702,76160000.0
1607,AAPL,1987-04-24,75.75,76.5,74.5,74.75,1140000.0,0.0,1.0,1.1137381957539,1.1247653066029,1.0953596776721,1.0990353812885,63840000.0
1608,AAPL,1987-04-27,74.25,75.25,73.25,75.0,1710000.0,0.0,1.0,1.0916839740558,1.1063867885212,1.0769811595904,1.1027110849048,95760000.0
1609,AAPL,1987-04-28,75.75,77.87,75.5,77.0,1450000.0,0.0,1.0,1.1137381957539,1.1449081624205,1.1100624921375,1.1321167138356,81200000.0
1610,AAPL,1987-04-29,77.25,79.75,77.0,77.75,1300000.0,0.0,1.0,1.135792417452,1.1725494536155,1.1321167138356,1.1431438246847,72800000.0
1611,AAPL,1987-04-30,78.0,80.0,77.75,79.25,1130000.0,0.0,1.0,1.146819528301,1.1762251572318,1.1431438246847,1.1651980463828,63280000.0
1612,AAPL,1987-05-01,79.5,80.0,78.75,80.0,592500.0,0.0,1.0,1.1688737499991,1.1762251572318,1.1578466391501,1.1762251572318,33180000.0
1613,AAPL,1987-05-04,79.5,80.25,79.0,79.75,634400.0,0.0,1.0,1.1688737499991,1.1799008608482,1.1615223427664,1.1725494536155,35526400.0
1614,AAPL,1987-05-05,80.0,80.75,78.0,80.25,1030000.0,0.0,1.0,1.1762251572318,1.1872522680809,1.146819528301,1.1799008608482,57680000.0
1615,AAPL,1987-05-06,80.5,82.25,79.25,80.0,1280000.0,0.0,1.0,1.1835765644645,1.209306489779,1.1651980463828,1.1762251572318,71680000.0
1616,AAPL,1987-05-07,79.75,81.0,79.75,80.25,807100.0,0.0,1.0,1.1725494536155,1.1909279716972,1.1725494536155,1.1799008608482,45197600.0
1617,AAPL,1987-05-08,80.5,81.0,79.0,79.0,824700.0,0.0,1.0,1.1835765644645,1.1909279716972,1.1615223427664,1.1615223427664,46183200.0
1618,AAPL,1987-05-11,77.0,79.5,76.75,77.0,880700.0,0.0,1.0,1.1321167138356,1.1688737499991,1.1284410102193,1.1321167138356,49319200.0
1619,AAPL,1987-05-12,76.0,76.5,75.0,75.5,1160000.0,0.0,1.0,1.1174138993702,1.1247653066029,1.1027110849048,1.1100624921375,64960000.0
1620,AAPL,1987-05-13,75.75,78.62,75.5,78.5,1390000.0,0.0,1.0,1.1137381957539,1.1559352732696,1.1100624921375,1.1541709355337,77840000.0
1621,AAPL,1987-05-14,78.25,79.5,78.25,79.25,662900.0,0.0,1.0,1.1504952319174,1.1688737499991,1.1504952319174,1.1651980463828,37122400.0
1622,AAPL,1987-05-15,79.25,79.25,78.0,78.25,651600.0,0.0,1.0,1.1651980463828,1.1651980463828,1.146819528301,1.1504952319174,36489600.0
1623,AAPL,1987-05-18,78.25,78.5,75.5,75.75,1080000.0,0.0,1.0,1.1504952319174,1.1541709355337,1.1100624921375,1.1137381957539,60480000.0
1624,AAPL,1987-05-19,75.75,75.75,72.62,73.25,1070000.0,0.0,1.0,1.1137381957539,1.1137381957539,1.0677183864772,1.0769811595904,59920000.0
1625,AAPL,1987-05-20,73.0,75.0,72.5,74.5,1290000.0,0.0,1.0,1.073305455974,1.1027110849048,1.0659540487413,1.0953596776721,72240000.0
1626,AAPL,1987-05-21,74.75,75.75,74.5,74.5,775900.0,0.0,1.0,1.0990353812885,1.1137381957539,1.0953596776721,1.0953596776721,43450400.0
1627,AAPL,1987-05-22,75.0,75.5,73.75,74.12,433500.0,0.0,1.0,1.1027110849048,1.1100624921375,1.0843325668231,1.0897726081753,24276000.0
1628,AAPL,1987-05-26,74.5,78.0,74.0,78.0,679700.0,0.0,1.0,1.0953596776721,1.146819528301,1.0880082704394,1.146819528301,38063200.0
1629,AAPL,1987-05-27,78.0,80.25,77.5,79.5,806700.0,0.0,1.0,1.146819528301,1.1799008608482,1.1394681210683,1.1688737499991,45175200.0
1630,AAPL,1987-05-28,79.5,80.25,78.5,80.0,675100.0,0.0,1.0,1.1688737499991,1.1799008608482,1.1541709355337,1.1762251572318,37805600.0
1631,AAPL,1987-05-29,80.25,80.5,79.0,79.0,413400.0,0.0,1.0,1.1799008608482,1.1835765644645,1.1615223427664,1.1615223427664,23150400.0
1632,AAPL,1987-06-01,79.5,79.5,77.5,77.75,371900.0,0.0,1.0,1.1688737499991,1.1688737499991,1.1394681210683,1.1431438246847,20826400.0
1633,AAPL,1987-06-02,77.5,78.0,77.0,77.25,613800.0,0.0,1.0,1.1394681210683,1.146819528301,1.1321167138356,1.135792417452,34372800.0
1634,AAPL,1987-06-03,77.25,79.5,77.25,77.75,764800.0,0.0,1.0,1.135792417452,1.1688737499991,1.135792417452,1.1431438246847,42828800.0
1635,AAPL,1987-06-04,78.0,78.75,77.0,78.5,685700.0,0.0,1.0,1.146819528301,1.1578466391501,1.1321167138356,1.1541709355337,38399200.0
1636,AAPL,1987-06-05,78.75,78.75,77.75,77.75,584500.0,0.0,1.0,1.1578466391501,1.1578466391501,1.1431438246847,1.1431438246847,32732000.0
1637,AAPL,1987-06-08,77.75,78.0,76.75,77.75,901100.0,0.0,1.0,1.1431438246847,1.146819528301,1.1284410102193,1.1431438246847,50461600.0
1638,AAPL,1987-06-09,77.5,79.5,77.5,78.5,567200.0,0.0,1.0,1.1394681210683,1.1688737499991,1.1394681210683,1.1541709355337,31763200.0
1639,AAPL,1987-06-10,78.75,80.25,78.0,78.5,652800.0,0.0,1.0,1.1578466391501,1.1799008608482,1.146819528301,1.1541709355337,36556800.0
