Symbol,Date,Close,High,Low,Open,Volume
IBM,2009-01-05,86.82,87.67,86.18,86.42,8243798
IBM,2009-01-06,89.23,90.41,86.37,87.11,9610543
IBM,2009-01-07,87.79,88.8,87.12,87.83,8065367
IBM,2009-01-08,87.18,88.14,85.98,87.81,7228922
IBM,2009-01-09,84.7,87.5,84.25,87.05,7392788
IBM,2009-01-12,85.71,86.6,84.42,84.57,7865543
IBM,2009-01-13,85.34,86.59,84.79,85.5,7464262
IBM,2009-01-14,83.19,84.82,82.11,84.2,9342081
IBM,2009-01-15,84.12,84.83,82.256,83.61,11678404
IBM,2009-01-16,84.92,85.74,83.08,84.61,11240549
IBM,2009-01-19,84.92,85.74,83.08,84.61,0
IBM,2009-01-20,81.98,84.92,81.76,84.76,12839437
IBM,2009-01-21,91.42,91.6,86.0,86.29,24864825
IBM,2009-01-22,90.07,90.74,88.11,89.83,12344265
IBM,2009-01-23,89.49,90.7,87.81,88.4,10092368
IBM,2009-01-26,91.6,92.67,89.52,89.77,9439870
IBM,2009-01-27,91.66,91.97,90.5,91.77,8463197
IBM,2009-01-28,94.82,94.94,91.91,92.7,13360972
IBM,2009-01-29,92.51,94.58,92.02,93.58,8878160
IBM,2009-01-30,91.65,93.48,91.25,92.23,9044934
IBM,2009-02-02,90.93,91.86,89.69,90.6,9745205
IBM,2009-02-03,93.48,93.73,90.16,91.07,8696927
IBM,2009-02-04,92.83,94.91,91.82,93.74,10077098
IBM,2009-02-05,92.41,93.2,91.22,92.13,11354160
IBM,2009-02-06,96.14,97.1,91.65,92.51,12736123
IBM,2009-02-09,96.82,96.98,94.72,95.93,7999072
IBM,2009-02-10,93.27,96.82,92.96,95.58,13219859
IBM,2009-02-11,95.16,95.77,93.0,93.48,10674411
IBM,2009-02-12,95.07,95.2,92.2,94.41,9825982
IBM,2009-02-13,93.84,95.18,93.57,94.79,6722070
IBM,2009-02-16,93.84,95.18,93.57,94.79,0
IBM,2009-02-17,90.67,92.49,90.5,91.73,8775178
IBM,2009-02-18,91.51,92.25,90.44,91.17,8492665
IBM,2009-02-19,88.93,92.16,88.45,91.06,12525812
IBM,2009-02-20,88.79,89.9,87.34,88.05,12273535
IBM,2009-02-23,84.37,89.33,84.19,89.3,13176578
IBM,2009-02-24,86.4,87.08,84.1,84.63,12638878
IBM,2009-02-25,85.9,87.12,82.85,86.0,11648826
IBM,2009-02-26,88.97,90.2,86.33,86.85,17418744
IBM,2009-02-27,92.03,93.28,88.01,88.12,21184117
IBM,2009-03-02,89.05,91.9,88.75,91.17,15229501
IBM,2009-03-03,87.77,90.18,87.19,90.16,13637783
IBM,2009-03-04,89.49,91.24,87.602,88.97,15336479
IBM,2009-03-05,87.48,90.16,87.02,88.13,14371336
IBM,2009-03-06,85.81,88.25,83.81,87.47,14996482
IBM,2009-03-09,83.48,86.8,83.02,84.7,13046537
IBM,2009-03-10,87.25,87.25,83.64,85.11,15459319
IBM,2009-03-11,88.62,89.54,86.72,87.51,11816860
IBM,2009-03-12,90.4,90.6,87.49,88.59,11738799
IBM,2009-03-13,90.36,90.65,89.29,90.4,9053869
IBM,2009-03-16,91.22,93.0,90.54,91.65,11613519
IBM,2009-03-17,92.91,92.91,90.45,91.11,11393892
IBM,2009-03-18,91.95,92.9,89.41,89.46,17917452
IBM,2009-03-19,92.66,93.35,91.51,92.84,9753927
IBM,2009-03-20,92.51,95.0,92.18,93.16,12107122
IBM,2009-03-23,98.71,98.71,93.7,93.7,12126922
IBM,2009-03-24,98.3,99.55,97.52,97.69,9328257
IBM,2009-03-25,97.95,99.86,96.09,98.47,11961047
IBM,2009-03-26,98.78,99.2,97.75,98.47,11094344
IBM,2009-03-27,94.15,96.0,92.75,95.99,15502846
IBM,2009-03-30,94.52,94.74,91.8,92.0,10898341
IBM,2009-03-31,96.89,98.66,94.85,94.96,14386829
IBM,2009-04-01,97.61,98.0,95.7,96.13,12111722
IBM,2009-04-02,100.82,101.99,98.38,99.15,15894826
IBM,2009-04-03,102.22,102.66,99.71,99.73,10882605
IBM,2009-04-06,101.56,101.85,100.0,100.9,8799208
IBM,2009-04-07,98.75,100.5,98.52,100.1725,8735656
IBM,2009-04-08,101.19,101.55,99.0,99.45,7261457
IBM,2009-04-09,101.7,102.45,100.25,102.01,7827391
IBM,2009-04-10,101.7,102.45,100.25,102.01,0
IBM,2009-04-13,99.95,101.65,99.04,100.28,7770107
IBM,2009-04-14,99.27,99.95,98.27,99.08,6268228
IBM,2009-04-15,98.85,99.06,96.44,98.23,8128335
IBM,2009-04-16,101.43,101.92,99.18,99.74,9195562
IBM,2009-04-17,101.27,102.04,99.69,101.18,10137275
IBM,2009-04-20,100.43,101.1899,99.21,100.29,11521810
IBM,2009-04-21,102.31,102.48,98.2,98.41,15146627
IBM,2009-04-22,102.55,103.86,101.06,101.17,12119975
IBM,2009-04-23,101.42,102.78,99.8,102.65,9424749
IBM,2009-04-24,100.08,101.58,99.5,101.17,10148393
IBM,2009-04-27,99.95,101.69,99.29,99.61,8593435
IBM,2009-04-28,101.94,102.73,99.25,99.36,11074835
IBM,2009-04-29,104.04,105.0,101.67,101.98,9710479
IBM,2009-04-30,103.21,106.05,102.85,104.55,10622361
IBM,2009-05-01,104.61,104.86,102.94,103.78,6186670
IBM,2009-05-04,106.19,106.75,104.61,105.26,8267462
IBM,2009-05-05,105.85,106.82,105.51,106.0,6745158
IBM,2009-05-06,104.62,105.5,103.71,105.23,7508682
IBM,2009-05-07,102.59,104.7964,101.83,104.65,8345609
IBM,2009-05-08,101.49,103.75,99.83,103.58,11540908
IBM,2009-05-11,102.9,103.877,100.95,101.09,8180974
IBM,2009-05-12,103.94,104.38,102.37,102.98,7951541
IBM,2009-05-13,102.26,103.1,101.35,102.88,8128271
IBM,2009-05-14,101.05,102.71,100.77,101.72,9253189
IBM,2009-05-15,101.37,103.07,100.57,100.9,8224993
IBM,2009-05-18,104.58,104.71,101.94,102.0,7230776
IBM,2009-05-19,105.51,106.12,104.0,104.33,7022217
IBM,2009-05-20,104.05,105.98,103.81,105.51,6822287
IBM,2009-05-21,102.82,103.25,101.74,103.07,7369210
IBM,2009-05-22,101.89,103.31,101.75,102.67,5594029
IBM,2009-05-25,101.89,103.31,101.75,102.67,0
IBM,2009-05-26,105.02,105.63,101.02,101.32,7179351
IBM,2009-05-27,102.93,105.17,102.91,104.34,6884443
IBM,2009-05-28,104.69,105.14,102.68,103.34,6123967
IBM,2009-05-29,106.28,106.5,103.95,104.47,6694310
IBM,2009-06-01,108.37,108.67,106.67,106.94,7683765
IBM,2009-06-02,106.83,108.8,106.66,107.51,6986989
IBM,2009-06-03,106.49,106.6,105.11,106.53,7489126
IBM,2009-06-04,106.33,106.87,105.6,106.17,5325848
IBM,2009-06-05,107.24,108.4,106.75,107.33,7661282
IBM,2009-06-08,107.49,107.98,105.5,106.64,6342523
IBM,2009-06-09,108.14,109.14,107.99,108.15,8574935
IBM,2009-06-10,108.35,109.28,107.05,109.2,7423114
IBM,2009-06-11,109.4,110.64,108.56,108.75,9107362
IBM,2009-06-12,108.21,109.28,107.75,108.4,7182053
IBM,2009-06-15,107.62,108.83,107.24,107.63,8329948
IBM,2009-06-16,107.32,109.14,107.27,108.47,7221566
IBM,2009-06-17,107.0,107.88,106.88,107.46,7332406
IBM,2009-06-18,106.33,107.53,106.12,106.93,6194477
IBM,2009-06-19,105.89,106.65,105.5,106.31,12976543
IBM,2009-06-22,104.52,105.88,104.23,105.18,7049008
IBM,2009-06-23,104.44,104.87,103.79,104.75,5117860
IBM,2009-06-24,104.15,106.48,103.72,105.39,6340234
IBM,2009-06-25,106.06,106.785,103.51,103.7,6742760
IBM,2009-06-26,105.68,106.5,105.05,106.5,4652557
IBM,2009-06-29,105.83,106.18,105.16,105.99,4550140
IBM,2009-06-30,104.42,106.03,103.81,105.69,7010855
IBM,2009-07-01,104.84,106.27,104.73,105.0,5464137
IBM,2009-07-02,101.73,103.91,101.73,103.8,6890871
IBM,2009-07-03,101.73,103.91,101.73,103.8,0
IBM,2009-07-06,101.65,102.23,100.47,101.57,6477883
IBM,2009-07-07,100.19,101.96,100.03,101.34,6619217
IBM,2009-07-08,100.68,101.17,99.5,100.29,7310525
IBM,2009-07-09,102.08,102.78,100.85,101.12,6130375
IBM,2009-07-10,100.83,101.72,99.8,100.97,7427257
IBM,2009-07-13,103.62,103.65,100.19,101.28,9320611
IBM,2009-07-14,103.25,103.62,102.52,103.42,5368776
IBM,2009-07-15,107.22,107.22,104.6,104.75,8493654
IBM,2009-07-16,110.64,110.97,106.79,106.84,14153078
IBM,2009-07-17,115.42,115.53,113.16,113.41,20147987
IBM,2009-07-20,116.44,116.88,114.39,114.53,10451425
